osmid,y,x,street_count,highway,junction,ref,railway,geometry
308884952,28.6040333,77.2111226,3,,,,,POINT (77.2111226 28.6040333)
308884954,28.6043281,77.2112278,3,,,,,POINT (77.2112278 28.6043281)
308885274,28.6043708,77.2118069,3,,,,,POINT (77.2118069 28.6043708)
308887717,28.606885,77.2036762,3,,,,,POINT (77.2036762 28.606885)
308887829,28.6082359,77.204325,3,,,,,POINT (77.204325 28.6082359)
308887830,28.6072395,77.2034354,3,,,,,POINT (77.2034354 28.6072395)
308887832,28.6064516,77.205387,3,,,,,POINT (77.205387 28.6064516)
308888616,28.6112433,77.1975628,3,,,,,POINT (77.1975628 28.6112433)
308888625,28.6112887,77.1967958,3,,,,,POINT (77.1967958 28.6112887)
308888862,28.6106308,77.1910499,3,,,,,POINT (77.1910499 28.6106308)
308890952,28.6009943,77.2241482,3,,,,,POINT (77.2241482 28.6009943)
308890954,28.5990985,77.2262772,3,,,,,POINT (77.2262772 28.5990985)
309642106,28.6455279,77.1977334,3,,,,,POINT (77.1977334 28.6455279)
309642108,28.6453559,77.1978036,3,,,,,POINT (77.1978036 28.6453559)
309642109,28.6451123,77.1977098,3,,,,,POINT (77.1977098 28.6451123)
309858049,28.5792363,77.1900689,3,,,,,POINT (77.1900689 28.5792363)
309858208,28.5795265,77.1898114,3,,,,,POINT (77.1898114 28.5795265)
309858212,28.5795416,77.190057,3,,,,,POINT (77.190057 28.5795416)
309858218,28.5794975,77.1901124,3,,,,,POINT (77.1901124 28.5794975)
309858227,28.5792721,77.1897809,3,,,,,POINT (77.1897809 28.5792721)
309858229,28.5794414,77.1897464,3,,,,,POINT (77.1897464 28.5794414)
309858909,28.5848568,77.1929435,3,,,,,POINT (77.1929435 28.5848568)
309859083,28.585022,77.1926479,3,,,,,POINT (77.1926479 28.585022)
309859085,28.5851303,77.192624,3,,,,,POINT (77.192624 28.5851303)
309859087,28.5853879,77.1928558,3,,,,,POINT (77.1928558 28.5853879)
309859088,28.5853937,77.1928901,3,,,,,POINT (77.1928901 28.5853937)
309859090,28.585252,77.193203,3,,,,,POINT (77.193203 28.585252)
309859092,28.5851731,77.1932352,3,,,,,POINT (77.1932352 28.5851731)
309859421,28.5951719,77.1960587,3,,,,,POINT (77.1960587 28.5951719)
309862883,28.5871932,77.1827505,4,,,,,POINT (77.1827505 28.5871932)
309863580,28.581958,77.1951635,4,,,,,POINT (77.1951635 28.581958)
309864520,28.5833188,77.1865725,1,,,,,POINT (77.1865725 28.5833188)
309865006,28.5624787,77.1886601,3,,,,,POINT (77.1886601 28.5624787)
309865469,28.5694653,77.1734144,3,,,,,POINT (77.1734144 28.5694653)
309865471,28.5717855,77.1724263,3,,,,,POINT (77.1724263 28.5717855)
309866197,28.5730833,77.1739199,3,,,,,POINT (77.1739199 28.5730833)
312102909,28.569499,77.1964753,3,,,,,POINT (77.1964753 28.569499)
312102914,28.5696608,77.2023341,3,,,,,POINT (77.2023341 28.5696608)
314357000,28.5448576,77.1280577,3,,,,,POINT (77.1280577 28.5448576)
314357041,28.5472778,77.1250375,3,,,,,POINT (77.1250375 28.5472778)
314505961,28.5793985,77.2100613,3,,,,,POINT (77.2100613 28.5793985)
314505962,28.5792582,77.210261,3,,,,,POINT (77.210261 28.5792582)
314505965,28.5785159,77.2103216,3,,,,,POINT (77.2103216 28.5785159)
314506006,28.6116806,77.2276011,4,,,,,POINT (77.2276011 28.6116806)
316066090,28.5890211,77.1538257,3,,,,,POINT (77.1538257 28.5890211)
316066105,28.569368,77.1896961,4,traffic_signals,,,,POINT (77.1896961 28.569368)
316066111,28.5693807,77.1931345,3,,,,,POINT (77.1931345 28.5693807)
316066121,28.5696383,77.1964845,3,,,,,POINT (77.1964845 28.5696383)
316066140,28.5706024,77.2080052,3,motorway_junction,,,,POINT (77.2080052 28.5706024)
316376854,28.5751624,77.1684872,3,traffic_signals,,,,POINT (77.1684872 28.5751624)
316376856,28.578595,77.1758214,4,traffic_signals,,,,POINT (77.1758214 28.578595)
316376858,28.5765911,77.1718354,4,traffic_signals,,,,POINT (77.1718354 28.5765911)
316376859,28.5784322,77.175923,4,traffic_signals,,,,POINT (77.175923 28.5784322)
316376883,28.5990279,77.1428819,3,,,,,POINT (77.1428819 28.5990279)
316376884,28.5989553,77.1428462,4,,,,,POINT (77.1428462 28.5989553)
316376889,28.6003496,77.1395224,4,,,,,POINT (77.1395224 28.6003496)
317149314,28.5674523,77.1288157,3,,,,,POINT (77.1288157 28.5674523)
345234446,28.6337254,77.2058886,3,,,,,POINT (77.2058886 28.6337254)
345234450,28.6335429,77.2053792,3,,,,,POINT (77.2053792 28.6335429)
345234453,28.6338352,77.2053119,3,,,,,POINT (77.2053119 28.6338352)
345234455,28.6359892,77.2017427,3,,,,,POINT (77.2017427 28.6359892)
345234460,28.6339194,77.205377,3,,,,,POINT (77.205377 28.6339194)
345234466,28.6410366,77.2051648,4,,,,,POINT (77.2051648 28.6410366)
345234471,28.6359205,77.2018833,4,,,,,POINT (77.2018833 28.6359205)
345234473,28.6358276,77.2018164,4,,,,,POINT (77.2018164 28.6358276)
345265023,28.6441881,77.2004122,3,,,,,POINT (77.2004122 28.6441881)
345265062,28.6411826,77.2052862,3,,,,,POINT (77.2052862 28.6411826)
345265068,28.6411042,77.2054196,3,,,,,POINT (77.2054196 28.6411042)
345265121,28.6344291,77.2171312,3,,,,,POINT (77.2171312 28.6344291)
345277850,28.5589106,77.086337,3,,,,,POINT (77.086337 28.5589106)
345277865,28.5694684,77.2068431,3,,,,,POINT (77.2068431 28.5694684)
345277869,28.5697319,77.2067053,3,,,,,POINT (77.2067053 28.5697319)
345277871,28.5810319,77.1950832,4,,,,,POINT (77.1950832 28.5810319)
345277872,28.5796155,77.1951238,4,,,,,POINT (77.1951238 28.5796155)
345576013,28.5675219,77.1289734,3,,,,,POINT (77.1289734 28.5675219)
345576017,28.5678347,77.134073,3,motorway_junction,,,,POINT (77.134073 28.5678347)
345576364,28.5442153,77.1147529,3,,,,,POINT (77.1147529 28.5442153)
345576456,28.5453534,77.1213839,3,,,,,POINT (77.1213839 28.5453534)
355435732,28.6232092,77.1982308,3,,,,,POINT (77.1982308 28.6232092)
355435734,28.6253276,77.1981589,3,,,,,POINT (77.1981589 28.6253276)
355435736,28.6104349,77.2115362,3,,,,,POINT (77.2115362 28.6104349)
356742450,28.5962909,77.206448,3,,,,,POINT (77.206448 28.5962909)
359784761,28.5463822,77.1238555,3,,,,,POINT (77.1238555 28.5463822)
370583668,28.601413,77.2161335,3,,,,,POINT (77.2161335 28.601413)
370583672,28.6038405,77.2118693,3,,,,,POINT (77.2118693 28.6038405)
370584162,28.6006056,77.2133447,3,,,,,POINT (77.2133447 28.6006056)
370584167,28.6008713,77.2133215,3,,,,,POINT (77.2133215 28.6008713)
370584172,28.6007382,77.2136024,3,,,,,POINT (77.2136024 28.6007382)
370584207,28.6006585,77.2155045,3,,,,,POINT (77.2155045 28.6006585)
370584246,28.602383,77.212525,1,,,,,POINT (77.212525 28.602383)
372717407,28.5694268,77.1993178,3,,,,,POINT (77.1993178 28.5694268)
381510463,28.5949353,77.1856325,4,,,,,POINT (77.1856325 28.5949353)
381510467,28.5958687,77.1833978,3,,,,,POINT (77.1833978 28.5958687)
395135057,28.5961691,77.1324001,3,,,,,POINT (77.1324001 28.5961691)
395135061,28.5966624,77.148779,3,,,,,POINT (77.148779 28.5966624)
395135064,28.6252134,77.1980747,3,,,,,POINT (77.1980747 28.6252134)
395135071,28.6324712,77.2085003,4,,,,,POINT (77.2085003 28.6324712)
395135085,28.6327368,77.212823,3,,,,,POINT (77.212823 28.6327368)
395135093,28.6321715,77.2132927,3,,,,,POINT (77.2132927 28.6321715)
395135103,28.6312729,77.2161249,3,,,,,POINT (77.2161249 28.6312729)
410057558,28.5426466,77.1184825,3,,,,,POINT (77.1184825 28.5426466)
410057569,28.5431619,77.1180723,3,,,,,POINT (77.1180723 28.5431619)
412209646,28.5607713,77.1409736,3,,,,,POINT (77.1409736 28.5607713)
412330872,28.5576952,77.1730364,3,,,,,POINT (77.1730364 28.5576952)
412330878,28.569922,77.1851858,3,,,,,POINT (77.1851858 28.569922)
412330879,28.5635831,77.1793215,4,,,,,POINT (77.1793215 28.5635831)
412330890,28.565805,77.1816936,4,,,,,POINT (77.1816936 28.565805)
412330893,28.5689174,77.1841217,3,,,,,POINT (77.1841217 28.5689174)
412330901,28.5656642,77.1819853,3,,,,,POINT (77.1819853 28.5656642)
412330904,28.5634434,77.1861025,3,,,,,POINT (77.1861025 28.5634434)
412330951,28.5605016,77.1814523,4,,,,,POINT (77.1814523 28.5605016)
412330955,28.5675963,77.1765218,1,,,,,POINT (77.1765218 28.5675963)
412330960,28.5691115,77.1786332,1,,,,,POINT (77.1786332 28.5691115)
412330972,28.5730428,77.1742009,1,,,,,POINT (77.1742009 28.5730428)
412331024,28.5679347,77.1726271,4,,,,,POINT (77.1726271 28.5679347)
412331028,28.5669616,77.1694951,3,,,,,POINT (77.1694951 28.5669616)
412331057,28.5663015,77.1574752,3,,,,,POINT (77.1574752 28.5663015)
412331062,28.5639327,77.1557077,3,,,,,POINT (77.1557077 28.5639327)
412331068,28.5611451,77.1560223,4,,,,,POINT (77.1560223 28.5611451)
412331084,28.5640029,77.161298,3,,,,,POINT (77.161298 28.5640029)
412331086,28.567203,77.1590183,3,,,,,POINT (77.1590183 28.567203)
412331335,28.5850923,77.1439796,3,,,,,POINT (77.1439796 28.5850923)
412331337,28.5839944,77.1355277,3,,,,,POINT (77.1355277 28.5839944)
412331341,28.5930851,77.1215445,3,,,,,POINT (77.1215445 28.5930851)
412331342,28.5993778,77.1247228,4,,,,,POINT (77.1247228 28.5993778)
412331346,28.5968406,77.1313193,3,,,,,POINT (77.1313193 28.5968406)
412331456,28.596672,77.1416975,3,,,,,POINT (77.1416975 28.596672)
412331457,28.5902982,77.1385334,2,,,,,POINT (77.1385334 28.5902982)
412331493,28.5902693,77.128783,3,,yes,,,POINT (77.128783 28.5902693)
412331494,28.5834427,77.1167155,3,,,,,POINT (77.1167155 28.5834427)
412331495,28.5762161,77.1129669,4,traffic_signals,,,,POINT (77.1129669 28.5762161)
412331496,28.5806326,77.1239462,4,,,,,POINT (77.1239462 28.5806326)
412331978,28.5869639,77.154172,3,,,,,POINT (77.154172 28.5869639)
412332012,28.5750971,77.1475963,3,,,,,POINT (77.1475963 28.5750971)
412332127,28.5898856,77.1559547,3,,,,,POINT (77.1559547 28.5898856)
412332302,28.5759613,77.1574876,3,,,,,POINT (77.1574876 28.5759613)
413315329,28.5223314,77.0989689,3,,,,,POINT (77.0989689 28.5223314)
413315332,28.5225551,77.0986042,3,,,,,POINT (77.0986042 28.5225551)
413757302,28.5379497,77.0923734,4,,,,,POINT (77.0923734 28.5379497)
413757303,28.5379818,77.092228,4,,,,,POINT (77.092228 28.5379818)
413757385,28.5424591,77.0731433,4,,,,,POINT (77.0731433 28.5424591)
413757386,28.5425769,77.0731829,3,,,,,POINT (77.0731829 28.5425769)
413760666,28.5568201,77.091219,3,,,,,POINT (77.091219 28.5568201)
413760670,28.5569515,77.0911391,3,,,,,POINT (77.0911391 28.5569515)
413760691,28.5547743,77.1015037,3,,,,,POINT (77.1015037 28.5547743)
418806007,28.5361596,77.1023649,3,,,,,POINT (77.1023649 28.5361596)
418806014,28.5378068,77.0923144,4,,,,,POINT (77.0923144 28.5378068)
423735526,28.565161,77.1979852,4,,,,,POINT (77.1979852 28.565161)
423735528,28.5657598,77.1951546,4,,,,,POINT (77.1951546 28.5657598)
423735533,28.5663393,77.189386,4,,,,,POINT (77.189386 28.5663393)
423735536,28.5661564,77.1909657,4,,,,,POINT (77.1909657 28.5661564)
423735538,28.5656283,77.1909394,3,,,,,POINT (77.1909394 28.5656283)
423735540,28.5663754,77.1891458,4,,,,,POINT (77.1891458 28.5663754)
423735542,28.5687271,77.1894316,3,,,,,POINT (77.1894316 28.5687271)
423735547,28.5696701,77.1869119,3,,,,,POINT (77.1869119 28.5696701)
423735548,28.5698102,77.1862777,3,,,,,POINT (77.1862777 28.5698102)
423735550,28.5697216,77.1895647,4,traffic_signals,,,,POINT (77.1895647 28.5697216)
423735551,28.5697067,77.1897259,4,traffic_signals,,,,POINT (77.1897259 28.5697067)
423735552,28.5693767,77.1895156,4,traffic_signals,,,,POINT (77.1895156 28.5693767)
423735555,28.569974,77.1862964,3,,,,,POINT (77.1862964 28.569974)
427807595,28.5696195,77.122854,3,,,,,POINT (77.122854 28.5696195)
427807638,28.5762932,77.1130063,4,traffic_signals,,,,POINT (77.1130063 28.5762932)
427828111,28.5733374,77.1210188,4,,,,,POINT (77.1210188 28.5733374)
427828112,28.5737114,77.1210331,4,,,,,POINT (77.1210331 28.5737114)
427828122,28.5836889,77.1254613,3,,,,,POINT (77.1254613 28.5836889)
427828132,28.5964727,77.1315779,3,,,,,POINT (77.1315779 28.5964727)
427828136,28.596241,77.1319845,3,,,,,POINT (77.1319845 28.596241)
427828139,28.5964478,77.1323102,3,,,,,POINT (77.1323102 28.5964478)
427828143,28.5968892,77.1321384,3,,,,,POINT (77.1321384 28.5968892)
427828150,28.5964034,77.1316153,3,,,,,POINT (77.1316153 28.5964034)
427828157,28.5967129,77.1323143,3,,,,,POINT (77.1323143 28.5967129)
427828161,28.5968597,77.1317126,3,,,,,POINT (77.1317126 28.5968597)
427828169,28.5963975,77.1322796,3,,,,,POINT (77.1322796 28.5963975)
427828176,28.5962545,77.1320636,3,,,,,POINT (77.1320636 28.5962545)
427828187,28.5858059,77.1266157,3,,,,,POINT (77.1266157 28.5858059)
427828188,28.5854599,77.1264143,4,,,,,POINT (77.1264143 28.5854599)
427828193,28.5806065,77.1240154,3,,,,,POINT (77.1240154 28.5806065)
427834168,28.605838,77.1257091,3,,,,,POINT (77.1257091 28.605838)
427834179,28.6061842,77.1185673,3,,,,,POINT (77.1185673 28.6061842)
427834333,28.607063,77.1219128,3,,,,,POINT (77.1219128 28.607063)
427834340,28.6059599,77.1249039,3,,,,,POINT (77.1249039 28.6059599)
432874004,28.6397138,77.2079363,4,traffic_signals,,,,POINT (77.2079363 28.6397138)
432874005,28.6352571,77.2180055,3,crossing,,,,POINT (77.2180055 28.6352571)
433484629,28.6079958,77.2053069,3,,,,,POINT (77.2053069 28.6079958)
433484645,28.6004439,77.2172339,3,,,,,POINT (77.2172339 28.6004439)
433484653,28.5974679,77.2110299,3,,,,,POINT (77.2110299 28.5974679)
433484654,28.5976382,77.2109383,3,,,,,POINT (77.2109383 28.5976382)
433484657,28.5976159,77.211355,3,,,,,POINT (77.211355 28.5976159)
433484659,28.5977849,77.2110539,3,,,,,POINT (77.2110539 28.5977849)
450614564,28.566155,77.1223716,3,,,,,POINT (77.1223716 28.566155)
450614568,28.5665288,77.12269,4,,,,,POINT (77.12269 28.5665288)
450631313,28.6376045,77.2116232,4,,,,,POINT (77.2116232 28.6376045)
485351846,28.637769,77.1466658,3,,,,,POINT (77.1466658 28.637769)
506423562,28.5551566,77.1767913,3,,,,,POINT (77.1767913 28.5551566)
506423563,28.5526792,77.1738112,3,,,,,POINT (77.1738112 28.5526792)
512452462,28.5545736,77.1776959,3,,,,,POINT (77.1776959 28.5545736)
512453165,28.5529742,77.1735122,3,,,,,POINT (77.1735122 28.5529742)
512453167,28.5505292,77.1716717,4,,,,,POINT (77.1716717 28.5505292)
528541678,28.5527483,77.1749833,1,,,,,POINT (77.1749833 28.5527483)
528541681,28.5520928,77.172514,3,,,,,POINT (77.172514 28.5520928)
528541690,28.5543262,77.17577,4,,,,,POINT (77.17577 28.5543262)
528541692,28.5537737,77.1751336,4,,,,,POINT (77.1751336 28.5537737)
528541694,28.5532278,77.1744872,4,,,,,POINT (77.1744872 28.5532278)
528541710,28.5548716,77.176462,3,,,,,POINT (77.176462 28.5548716)
545641378,28.5988011,77.1805092,4,,,,,POINT (77.1805092 28.5988011)
560224223,28.553443,77.1794152,3,,,,,POINT (77.1794152 28.553443)
562591515,28.6339823,77.2054873,3,,,,,POINT (77.2054873 28.6339823)
562591519,28.6339965,77.2056365,3,,,,,POINT (77.2056365 28.6339965)
562591570,28.6335138,77.2085801,4,,,,,POINT (77.2085801 28.6335138)
562591572,28.6359477,77.2062588,3,,,,,POINT (77.2062588 28.6359477)
562591589,28.6392814,77.2076259,3,,,,,POINT (77.2076259 28.6392814)
562591601,28.6332621,77.2127579,3,,,,,POINT (77.2127579 28.6332621)
562615459,28.6270711,77.1951355,3,,,,,POINT (77.1951355 28.6270711)
562615462,28.6270393,77.195062,3,,,,,POINT (77.195062 28.6270393)
562615471,28.626919,77.1954966,4,,,,,POINT (77.1954966 28.626919)
562615476,28.6299273,77.2014966,4,,,,,POINT (77.2014966 28.6299273)
562615482,28.6340678,77.1892681,3,,,,,POINT (77.1892681 28.6340678)
562615483,28.6342036,77.1896627,3,,,,,POINT (77.1896627 28.6342036)
562615490,28.631596,77.1987098,4,,,,,POINT (77.1987098 28.631596)
562615491,28.6316564,77.1986002,3,,,,,POINT (77.1986002 28.6316564)
563097208,28.5696128,77.1993183,4,,,,,POINT (77.1993183 28.5696128)
563097220,28.5699536,77.1992925,4,traffic_signals,,,,POINT (77.1992925 28.5699536)
563097440,28.5692697,77.207896,3,motorway_junction,,,,POINT (77.207896 28.5692697)
563097638,28.5731721,77.2092203,3,,,,,POINT (77.2092203 28.5731721)
563643198,28.5959182,77.1694127,3,,,,,POINT (77.1694127 28.5959182)
563643199,28.5966803,77.1708313,3,,,,,POINT (77.1708313 28.5966803)
563659525,28.5853883,77.1871974,4,,,,,POINT (77.1871974 28.5853883)
563659537,28.5897703,77.1827579,3,,,,,POINT (77.1827579 28.5897703)
563659539,28.5896114,77.1831904,3,,,,,POINT (77.1831904 28.5896114)
563659540,28.5892806,77.1831048,3,,,,,POINT (77.1831048 28.5892806)
563659543,28.5913952,77.1837638,4,,,,,POINT (77.1837638 28.5913952)
563659565,28.5871952,77.1893508,3,,,,,POINT (77.1893508 28.5871952)
563659566,28.5918691,77.187909,3,,,,,POINT (77.187909 28.5918691)
563659567,28.591687,77.1883383,4,,,,,POINT (77.1883383 28.591687)
563659568,28.5899083,77.1874082,3,,,,,POINT (77.1874082 28.5899083)
563659569,28.5903001,77.186462,3,,,,,POINT (77.186462 28.5903001)
563659570,28.5940348,77.1824344,3,,,,,POINT (77.1824344 28.5940348)
563659571,28.5922747,77.1815191,3,,,,,POINT (77.1815191 28.5922747)
563659572,28.5938551,77.1882843,4,,,,,POINT (77.1882843 28.5938551)
563659573,28.5936447,77.1887992,4,,,,,POINT (77.1887992 28.5936447)
563659575,28.593455,77.189261,4,,,,,POINT (77.189261 28.593455)
563659576,28.5931497,77.1846996,4,,,,,POINT (77.1846996 28.5931497)
563659577,28.5920748,77.1873845,4,,,,,POINT (77.1873845 28.5920748)
563659585,28.5983101,77.1876215,3,,,,,POINT (77.1876215 28.5983101)
563659586,28.5985445,77.1872647,3,,,,,POINT (77.1872647 28.5985445)
563659587,28.5987566,77.187443,3,,,,,POINT (77.187443 28.5987566)
563659598,28.5905893,77.1910155,3,,,,,POINT (77.1910155 28.5905893)
563659600,28.5888568,77.1901463,3,,,,,POINT (77.1901463 28.5888568)
563659601,28.5923772,77.1919378,3,,,,,POINT (77.1919378 28.5923772)
563659603,28.5952015,77.190176,3,,,,,POINT (77.190176 28.5952015)
563659608,28.5966506,77.1903848,3,,,,,POINT (77.1903848 28.5966506)
563659618,28.5969726,77.1907045,3,,,,,POINT (77.1907045 28.5969726)
563659624,28.5958401,77.1935764,3,,,,,POINT (77.1935764 28.5958401)
563659627,28.5958208,77.1939761,3,,,,,POINT (77.1939761 28.5958208)
563659629,28.59576,77.1937735,3,,,,,POINT (77.1937735 28.59576)
563659647,28.597544,77.1904927,3,,,,,POINT (77.1904927 28.597544)
563659648,28.5975962,77.1906367,3,,,,,POINT (77.1906367 28.5975962)
563659651,28.597479,77.1909085,3,,,,,POINT (77.1909085 28.597479)
563659661,28.6013438,77.1927794,3,,,,,POINT (77.1927794 28.6013438)
563661888,28.5905074,77.1733126,3,,,,,POINT (77.1733126 28.5905074)
563661892,28.5891478,77.1808901,3,,,,,POINT (77.1808901 28.5891478)
563661894,28.5875078,77.1810568,3,,,,,POINT (77.1810568 28.5875078)
563661895,28.5867419,77.1813001,3,,,,,POINT (77.1813001 28.5867419)
563661896,28.5877225,77.1840701,3,,,,,POINT (77.1840701 28.5877225)
563661898,28.5902389,77.180757,4,,,,,POINT (77.180757 28.5902389)
563661900,28.5864821,77.1867901,3,mini_roundabout,,,,POINT (77.1867901 28.5864821)
563661901,28.588774,77.1846156,3,,,,,POINT (77.1846156 28.588774)
563661902,28.5876304,77.1874182,3,,,,,POINT (77.1874182 28.5876304)
563661904,28.5941677,77.1796389,3,,,,,POINT (77.1796389 28.5941677)
563661905,28.5936652,77.1810095,3,,,,,POINT (77.1810095 28.5936652)
563661906,28.5932965,77.1820401,4,,,,,POINT (77.1820401 28.5932965)
563661907,28.5945363,77.1826765,3,,,,,POINT (77.1826765 28.5945363)
563661909,28.594893,77.1816452,3,,,,,POINT (77.1816452 28.594893)
563661911,28.5973341,77.1810815,3,,,,,POINT (77.1810815 28.5973341)
563661912,28.5968326,77.183575,3,,,,,POINT (77.183575 28.5968326)
563661913,28.5965304,77.1822923,4,,,,,POINT (77.1822923 28.5965304)
563661914,28.5980517,77.1816647,3,,,,,POINT (77.1816647 28.5980517)
563661919,28.6005018,77.1884855,4,,,,,POINT (77.1884855 28.6005018)
563661920,28.602017,77.1846191,4,,,,,POINT (77.1846191 28.602017)
563661922,28.6022526,77.1876208,3,,,,,POINT (77.1876208 28.6022526)
563661924,28.6026502,77.1880704,3,,,,,POINT (77.1880704 28.6026502)
563661925,28.6027446,77.1863964,3,,,,,POINT (77.1863964 28.6027446)
563661926,28.6034408,77.1836422,3,,,,,POINT (77.1836422 28.6034408)
563661927,28.6033569,77.1836997,4,,,,,POINT (77.1836997 28.6033569)
563661928,28.6032572,77.1858974,4,,,,,POINT (77.1858974 28.6032572)
563661929,28.6052261,77.1884224,3,,,,,POINT (77.1884224 28.6052261)
563661931,28.6040633,77.1850711,3,,,,,POINT (77.1850711 28.6040633)
563661932,28.6040941,77.1897194,3,,,,,POINT (77.1897194 28.6040941)
563661933,28.6035357,77.1856133,3,,,,,POINT (77.1856133 28.6035357)
563661934,28.6054428,77.1881745,3,,,,,POINT (77.1881745 28.6054428)
563661935,28.6039427,77.1867766,3,,,,,POINT (77.1867766 28.6039427)
563661936,28.6034571,77.1872627,3,,,,,POINT (77.1872627 28.6034571)
563661937,28.6034529,77.1889784,3,,,,,POINT (77.1889784 28.6034529)
563661938,28.6046653,77.1877159,3,,,,,POINT (77.1877159 28.6046653)
563661940,28.600548,77.1929535,3,,,,,POINT (77.1929535 28.600548)
563661941,28.5994518,77.1956059,4,,,,,POINT (77.1956059 28.5994518)
563662807,28.6041589,77.1938232,3,,,,,POINT (77.1938232 28.6041589)
563662810,28.6030722,77.1953097,3,,,,,POINT (77.1953097 28.6030722)
563662816,28.6027483,77.2061244,3,,,,,POINT (77.2061244 28.6027483)
